id,listing_id,make,model,title,url,price,mileage,fuel_type,first_registration,power,transmission,seller_type,location,scraped_date,scraped_timestamp,is_active,created_at,updated_at
2096,10fa8f56-ea42-49c3-b425-142a13d3fab8,volkswagen,golf,Volkswagen GolfLife,,37400.0,5000,2,09-2025,110 kW (150 PS),,Händler,Garage Losch Bech-Kleinmacher,2025-10-29T04:34:47.210745,1761712487,1,2025-10-10 04:31:25,2025-10-29 04:34:55
2200,ee48798f-420e-4835-8373-dda7a9985122,volkswagen,golf,Volkswagen GolfGTI+DSG+P.Tech.+LM18+P.Hiver,,39490.0,10844,Benzin,02-2025,195 kW (265 PS),,Händler,Used Cars by LoschÉvaluation par étoiles 4.5 sur 5(7),2025-10-29T04:34:47.208482,1761712487,1,2025-10-16 04:31:31,2025-10-29 04:34:55
2222,7072d759-1ae6-453a-8f18-400f44ea6805,volkswagen,golf,Volkswagen GolfVIII GTI Clubsport,,44990.0,12899,Benzin,01-2025,221 kW (300 PS),,Händler,Bilia LuxembourgÉvaluation par étoiles 3.5 sur 5(1),2025-10-29T04:34:47.209738,1761712487,1,2025-10-17 04:32:14,2025-10-29 04:34:55
2268,2d4c4407-7f81-472b-9c56-2de36af0b52e,volkswagen,golf,Volkswagen GolfLife 1.5 eTSI 85KW - 116CV DSG7 Facelift (New mode,,30490.0,10,Benzin,new,85 kW (116 PS),,Händler,Garage Weis,2025-10-29T04:34:47.212441,1761712487,1,2025-10-21 04:32:00,2025-10-29 04:34:55
2269,e81bd61f-286b-44f6-8b28-0477fc2d2aea,volkswagen,golf,Volkswagen GolfR-Line 1.5 eTSI 110KW-150CV DSG7 - Garantie 3 Ans,,37990.0,10,Benzin,new,110 kW (150 PS),,Händler,Garage Weis,2025-10-29T04:34:47.209985,1761712487,1,2025-10-21 04:32:00,2025-10-29 04:34:55
2374,674ee92d-1210-4c7b-ba05-50a5d61c68a8,volkswagen,golf,Volkswagen Golf2.0 VIII GTD,,34990.0,25600,Diesel,08-2023,147 kW (200 PS),,Händler,Autopolis BertrangeÉvaluation par étoiles 4.5 sur 5(4),2025-10-29T04:34:47.211478,1761712487,1,2025-10-28 04:32:22,2025-10-29 04:34:55
414,e51627b9-7a29-4965-ae38-ac8b7cf22fc6,volkswagen,golf,Volkswagen GolfLife,,29900.0,13000,Diesel,04-2025,110 kW (150 PS),,Händler,Garage M.Losch BereldangeÉvaluation par étoiles 5 sur 5(2),2025-10-29T04:34:42.805753,1761712482,1,2025-07-04 19:24:52,2025-10-29 04:34:55
434,ea0e90c9-fb59-4a45-a923-e9c63da09805,volkswagen,golf,Volkswagen Golf2.0 GTI CLUBSPORT DSG CUIR NAVI/SIEGES ELEC/CAMERA,,36990.0,15728,Benzin,05-2022,220 kW (299 PS),,Händler,Used Next by MuzzoliniÉvaluation par étoiles 5 sur 5(1),2025-10-29T04:34:42.807260,1761712482,1,2025-07-04 19:24:52,2025-10-29 04:34:55
446,dfe024b1-b6c6-4e80-bed9-b5c6e929dba2,volkswagen,golf,Volkswagen GolfGTI Clubsport,,33000.0,49900,Benzin,12-2021,221 kW (300 PS),,Privat,"Particuliers,LU-3250 Bettembourg",2025-10-29T04:34:42.808984,1761712482,1,2025-07-04 19:24:52,2025-10-29 04:34:55
447,8c513143-4df1-4f05-bb18-73c27520689b,volkswagen,golf,Volkswagen GolfLife,,29900.0,15000,Benzin,02-2025,110 kW (150 PS),,Händler,Garage Martin Biver S.àr.l.,2025-10-29T04:34:42.808750,1761712482,1,2025-07-04 19:24:52,2025-10-29 04:34:55
993,a3d5307b-e471-4483-91b3-13aeae300941,volkswagen,golf,"Volkswagen GolfLIFE ""MOVE"" 2.0 TDI 150CV DSG7",,28990.0,11084,Diesel,04-2024,110 kW (150 PS),,Händler,Eurocar Diffusion,2025-10-29T04:34:42.805233,1761712482,1,2025-07-18 04:47:38,2025-10-29 04:34:55
996,cfddaf27-05c9-43b0-8f6e-efb7606cad38,volkswagen,golf,"Volkswagen GolfLIFE ""MOVE"" 2.0 TDI 150CV DSG7 ** Attelage *",,30990.0,22231,Diesel,03-2024,110 kW (150 PS),,Händler,Eurocar Diffusion,2025-10-29T04:34:42.808025,1761712482,1,2025-07-18 04:47:38,2025-10-29 04:34:55
1195,24ec9753-2169-469b-8f5f-c1bd8644bd4c,volkswagen,golf,Volkswagen GolfGTD DSG ACC Navi SideAssist,,28700.0,59915,Diesel,11-2022,147 kW (200 PS),,Händler,Lux AutolandÉvaluation par étoiles 5 sur 5(1),2025-10-29T04:34:42.805493,1761712482,1,2025-07-31 04:51:38,2025-10-29 04:34:55
1499,f75fd11c-520e-45a4-8cb7-324b8e6a0b99,volkswagen,golf,Volkswagen GolfGolf GTI Clubsport HarmanKardon/Toit Ouvrant/ca...,,37990.0,22332,Benzin,05-2023,220 kW (299 PS),,Händler,Used Next by MuzzoliniÉvaluation par étoiles 5 sur 5(1),2025-10-29T04:34:42.806008,1761712482,1,2025-08-24 04:34:17,2025-10-29 04:34:55
1756,b7eb4ca5-62cb-45f2-9bd7-a2579e35ae17,volkswagen,golf,Volkswagen GolfLife GOAL 2.0 TDI SCR 150ch DSG7 ***Caméra***Attel,,30990.0,14965,Diesel,07-2024,110 kW (150 PS),,Händler,Eurocar Diffusion,2025-10-29T04:34:42.804692,1761712482,1,2025-09-24 04:30:43,2025-10-29 04:34:55
1758,cee49b05-3d19-447b-bd28-24a005d0a8d2,volkswagen,golf,Volkswagen GolfLife,,31500.0,6000,Diesel,07-2025,110 kW (150 PS),,Händler,Garage M. Losch Audi Volkswagen,2025-10-29T04:34:42.804994,1761712482,1,2025-09-24 04:30:43,2025-10-29 04:34:55
1765,7584bc60-38ef-4499-b3dc-aa8f48283fc3,volkswagen,golf,Volkswagen Golf2.0 L VIII GTD,,34990.0,39500,Diesel,06-2020,147 kW (200 PS),,Händler,Autopolis NiederkornÉvaluation par étoiles 3.5 sur 5(2),2025-10-29T04:34:42.806524,1761712482,1,2025-09-24 04:30:43,2025-10-29 04:34:55
1766,6264efee-67c3-443d-bd53-5ff5d4a73baa,volkswagen,golf,Volkswagen Golf8 phase 2 Life GOAL 2.0 TDI DSG7 150 CV,,31990.0,8348,Diesel,01-2025,110 kW (150 PS),,Händler,Eurocar Diffusion,2025-10-29T04:34:42.808513,1761712482,1,2025-09-24 04:30:43,2025-10-29 04:34:55
1772,8cbff697-b769-4d37-8f23-0cf6b826872f,volkswagen,golf,Volkswagen GolfLIFE 2.0TDI 116CV 6 VITESSES,,31900.0,50,Diesel,new,85 kW (116 PS),,Händler,Cruciani Automobiles - VWÉvaluation par étoiles 5 sur 5(2),2025-10-29T04:34:42.807529,1761712482,1,2025-09-24 04:30:43,2025-10-29 04:34:55
1869,164cdf5b-0951-40ff-8342-486ae3af3a88,volkswagen,golf,Volkswagen Golf2.0 GTI TSI,,38990.0,30700,Benzin,08-2023,221 kW (300 PS),,Händler,Autopolis BertrangeÉvaluation par étoiles 4.5 sur 5(4),2025-10-29T04:34:42.806257,1761712482,1,2025-09-25 04:31:01,2025-10-29 04:34:55
1976,0382613f-776f-4ca7-a61b-6d97b9080671,volkswagen,golf,Volkswagen Golf8 phase 2 Life GOAL 2.0 TDI DSG7 150 CV,,30990.0,19405,Diesel,02-2025,110 kW (150 PS),,Händler,Eurocar Diffusion,2025-10-29T04:34:42.806774,1761712482,1,2025-10-01 04:31:10,2025-10-29 04:34:55
2035,ac68017a-c707-4c39-8f96-7dbfc619c1f4,volkswagen,golf,Volkswagen Golf2.0 TSI VIII GTI Clubsport,,41990.0,6500,Benzin,06-2023,221 kW (300 PS),,Händler,Autopolis BertrangeÉvaluation par étoiles 4.5 sur 5(4),2025-10-29T04:34:42.807014,1761712482,1,2025-10-05 04:28:49,2025-10-29 04:34:55
2079,2d07cbaa-b3a4-4338-8a70-209650df27fe,volkswagen,golf,Volkswagen Golf8 phase 2 Life GOAL 2.0 TDI DSG7 150 CV,,30990.0,14967,Diesel,09-2024,110 kW (150 PS),,Händler,Eurocar Diffusion,2025-10-29T04:34:42.808260,1761712482,1,2025-10-09 04:31:32,2025-10-29 04:34:55
2118,b5081be4-0736-461c-bccd-616b7cfcc1fe,volkswagen,golf,Volkswagen GolfGTI Clubsport 2.0 TSI  301 CH DSG7- PANO / HARM...,,36990.0,17852,Benzin,10-2022,221 kW (300 PS),,Händler,Used Next by MuzzoliniÉvaluation par étoiles 5 sur 5(1),2025-10-29T04:34:42.804273,1761712482,1,2025-10-11 04:29:17,2025-10-29 04:34:55
2267,f9ec9f3e-3aa7-4f92-8420-7bcff37e8283,volkswagen,golf,Volkswagen GolfGTI Clubsport 2.0 TSI DSG7 221kW-300CV - Facelift,,49490.0,10,Benzin,new,221 kW (300 PS),,Händler,Garage Weis,2025-10-29T04:34:42.807783,1761712482,1,2025-10-21 04:32:00,2025-10-29 04:34:55
2373,13b0887d-c926-4bd4-99bf-b78ac56c5d81,volkswagen,golf,Volkswagen GolfGTI Clubsport 300 PS,,48990.0,9028,Benzin,01-2025,221 kW (300 PS),,Händler,Autopolis BertrangeÉvaluation par étoiles 4.5 sur 5(4),2025-10-29T04:34:42.809219,1761712482,1,2025-10-28 04:32:22,2025-10-29 04:34:55
431,10e9f731-58cd-4843-ac65-9ae9bf77cd47,volkswagen,golf,Volkswagen GolfVIII 2.0 TDI 115 DSG LIFE GPS VIRTUAL COCKPIT,,24190.0,51023,Diesel,11-2022,84 kW (114 PS),,Händler,Addis CarÉvaluation par étoiles 5 sur 5(2),2025-10-29T04:34:38.487580,1761712478,1,2025-07-04 19:24:52,2025-10-29 04:34:55
432,5694fdfe-36b1-44ae-85d8-df7eee8099f7,volkswagen,golf,Volkswagen GolfGolf VII GTI 2.0 TFSi 290cv DSG7 TCR,,35470.0,31000,Benzin,07-2020,213 kW (290 PS),,Händler,Occasiounsmaart,2025-10-29T04:34:38.485351,1761712478,1,2025-07-04 19:24:52,2025-10-29 04:34:55
439,298acf43-6b46-4168-9a5f-194e291173cc,volkswagen,golf,Volkswagen GolfGolf 2.8 V6 4Motion,,59050.0,178000,Benzin,01-2011,155 kW (211 PS),,Privat,"Particuliers,LU-2153 Luxembourg",2025-10-29T04:34:38.486350,1761712478,1,2025-07-04 19:24:52,2025-10-29 04:34:55
1001,6ef3e3d9-61fb-45e5-8385-6af1e7c1ad9b,volkswagen,golf,Volkswagen GolfSTYLE 2.0 TDI 150CV DSG7,,27490.0,11535,Diesel,04-2024,110 kW (150 PS),,Händler,Eurocar Diffusion,2025-10-29T04:34:38.487339,1761712478,1,2025-07-18 04:47:38,2025-10-29 04:34:55
1757,4a2e3588-aa4c-47e3-a8bd-a9ef5bc5cd8f,volkswagen,golf,Volkswagen GolfVIII TDI BOITE AUTO. 116CV,,24900.0,31600,Diesel,11-2022,85 kW (116 PS),,Händler,Euroccasion,2025-10-29T04:34:38.486593,1761712478,1,2025-09-24 04:30:43,2025-10-29 04:34:55
1894,0c2702f9-81df-452f-b90e-76ca1ebb792a,volkswagen,golf,Volkswagen GolfGOLF VIII GTI CLUBSPORT DSG,,33790.0,43300,Benzin,06-2022,224 kW (305 PS),,Händler,Tomcar,2025-10-29T04:34:38.489295,1761712478,1,2025-09-26 04:31:07,2025-10-29 04:34:55
2053,462fbf7d-d975-4b91-90c5-85f0729f20da,volkswagen,golf,Volkswagen GolfLife 1.5 TSI 6-Gang,,24500.0,10500,Benzin,11-2024,85 kW (116 PS),,Händler,Garage Martin Biver S.àr.l.,2025-10-29T04:34:38.488321,1761712478,1,2025-10-07 04:31:15,2025-10-29 04:34:55
2162,cf463161-4f04-497b-96fc-7e2cf7aa7cb2,volkswagen,golf,Volkswagen GolfNEW MODEL VIII 2.0 TDI 150  R-LINE CUIR NAVI 1 HAN,,34900.0,7900,Diesel,02-2025,110 kW (150 PS),,Händler,Garage Geoffrey Apel - Car Selection,2025-10-29T04:34:38.488560,1761712478,1,2025-10-14 04:31:41,2025-10-29 04:34:55
2165,af6fcefa-0b94-44eb-957f-8baebf880004,volkswagen,golf,Volkswagen GolfVII 1.4 TSI 150 DSG  NEW MODEL DYNAUDIO LED NAVI 1,,16900.0,124900,Benzin,12-2017,110 kW (150 PS),,Händler,Garage PEREIRA Guillaume S.A.Évaluation par étoiles 4.5 sur 5(8),2025-10-29T04:34:38.487073,1761712478,1,2025-10-14 04:31:41,2025-10-29 04:34:55
2197,3c3124f6-389d-4844-a6d5-2631fe64729a,volkswagen,golf,Volkswagen GolfVIII 2.0 TDI 150 DSG7 LIFE GPS VIRTUAL COCKPIT,,25890.0,22618,Diesel,06-2020,110 kW (150 PS),,Händler,Addis CarÉvaluation par étoiles 5 sur 5(2),2025-10-29T04:34:38.485841,1761712478,1,2025-10-16 04:31:31,2025-10-29 04:34:55
2199,bd85148a-9103-4cf1-8f98-0d8a2c39298c,volkswagen,golf,Volkswagen GolfVIII GTI Clubsport,,44990.0,7588,Benzin,04-2025,221 kW (300 PS),,Händler,Bilia LuxembourgÉvaluation par étoiles 3.5 sur 5(1),2025-10-29T04:34:38.487826,1761712478,1,2025-10-16 04:31:31,2025-10-29 04:34:55
2237,6f126340-c64e-4a82-b2b0-079016a53df6,volkswagen,golf,Volkswagen GolfGolf 2.0 TDI SCR DSG Life,,23990.0,67800,Diesel,05-2022,85 kW (116 PS),,Händler,Spydloc Luxembourg,2025-10-29T04:34:38.488072,1761712478,1,2025-10-18 04:29:59,2025-10-29 04:34:55
2238,6e2b7c5d-598e-4bed-9887-4a7b80371ada,volkswagen,golf,Volkswagen Golf2.0 TDI R-Line DSG ACC LANE SIDE CAM PARK NEUVE,,37950.0,10,Diesel,10-2025,110 kW (150 PS),,Händler,Cars Benelux S.A.Évaluation par étoiles 4.5 sur 5(12),2025-10-29T04:34:38.485595,1761712478,1,2025-10-18 04:29:59,2025-10-29 04:34:55
2308,d53388aa-9061-4572-9c17-9d379a82724c,volkswagen,golf,Volkswagen GolfVIII GTI Clubsport 2025,,44990.0,11813,Benzin,03-2025,221 kW (300 PS),,Händler,Bilia LuxembourgÉvaluation par étoiles 3.5 sur 5(1),2025-10-29T04:34:38.484766,1761712478,1,2025-10-23 04:31:43,2025-10-29 04:34:55
2331,b518c965-f19d-49ec-b58f-01622e7e47f7,volkswagen,golf,Volkswagen GolfGolf VIII 2.0 TSi 131cv LIFE,,21470.0,52000,Benzin,06-2022,96 kW (131 PS),,Händler,Occasiounsmaart,2025-10-29T04:34:38.486093,1761712478,1,2025-10-24 04:31:33,2025-10-29 04:34:55
2343,f3104980-9f23-4bc2-b550-a872e28aabb5,volkswagen,golf,Volkswagen GolfVIII 1.5 TSI 130 LIFE GPS CARPLAY VIRTUAL COCKPIT,,16990.0,97530,Benzin,09-2020,96 kW (131 PS),,Händler,Addis CarÉvaluation par étoiles 5 sur 5(2),2025-10-29T04:34:38.485078,1761712478,1,2025-10-25 04:30:12,2025-10-29 04:34:55
2344,e989352b-fe3d-4ffa-9341-910e2a5113a3,volkswagen,golf,Volkswagen GolfVIII 1.5 TSI 130 LIFE GPS CARPLAY VIRTUAL COCKPIT,,17990.0,80819,Benzin,10-2020,96 kW (131 PS),,Händler,Addis CarÉvaluation par étoiles 5 sur 5(2),2025-10-29T04:34:38.488792,1761712478,1,2025-10-25 04:30:12,2025-10-29 04:34:55
2352,2e6e238b-3c56-4a02-9cf2-0da10de352a0,volkswagen,golf,Volkswagen GolfGolf VIII 2.0 TDi 150cv Auto ACTIVE,,22970.0,101000,Diesel,01-2022,110 kW (150 PS),,Händler,Occasiounsmaart,2025-10-29T04:34:38.486831,1761712478,1,2025-10-26 04:30:25,2025-10-29 04:34:55
2372,de640893-3da5-46d2-8497-ff65e5dd3ba0,volkswagen,golf,Volkswagen GolfGTI Clubsport 300PS AKRAPOVIC,,48990.0,9200,Benzin,01-2025,221 kW (300 PS),,Händler,Autopolis BertrangeÉvaluation par étoiles 4.5 sur 5(4),2025-10-29T04:34:38.489036,1761712478,1,2025-10-28 04:32:22,2025-10-29 04:34:55
2385,4e7cf537-f514-421c-97e7-77896a54a062,volkswagen,golf,Volkswagen GolfGolf VIII 2.0 TDi 150cv STYLE,,21970.0,89000,Diesel,07-2021,110 kW (150 PS),,Händler,Occasiounsmaart,2025-10-29T04:34:38.484355,1761712478,1,2025-10-29 04:34:55,2025-10-29 04:34:55
391,bdbe9e39-d463-4c7a-a428-dc9fb6a4e013,volkswagen,golf,Volkswagen GolfGolf 7.5 2.0 TDI DSG7 HIGHLINE FACELIFT,,16990.0,155000,Diesel,07-2017,110 kW (150 PS),,Händler,DS Lux AutoÉvaluation par étoiles 4.5 sur 5(1),2025-10-29T04:34:34.180217,1761712474,1,2025-07-04 19:24:52,2025-10-29 04:34:55
393,6329078c-6080-4883-8021-386c11a5ecdb,volkswagen,golf,Volkswagen Golf2.0 GTD,,17999.0,151000,Diesel,12-2016,135 kW (184 PS),,Händler,Occ Auto S.àr.l.Évaluation par étoiles 5 sur 5(3),2025-10-29T04:34:34.182487,1761712474,1,2025-07-04 19:24:52,2025-10-29 04:34:55
399,efbcfaea-3ef4-4ad8-afe0-11594b5e1b83,volkswagen,golf,Volkswagen GolfGolf VII GTi 2.0 TSi 290cv DSG7 TCR,,35970.0,32000,Benzin,06-2020,213 kW (290 PS),,Händler,Occasiounsmaart,2025-10-29T04:34:34.181233,1761712474,1,2025-07-04 19:24:52,2025-10-29 04:34:55
401,8df86ef4-dad1-4a09-81ca-6e7cd0cd7619,volkswagen,golf,Volkswagen GolfVIII STYLE / AUTOMATIQUE / SIEGE MASSANT / ACC,,20999.0,139000,Diesel,02-2020,110 kW (150 PS),,Händler,Car ProÉvaluation par étoiles 3.5 sur 5(2),2025-10-29T04:34:34.183225,1761712474,1,2025-07-04 19:24:52,2025-10-29 04:34:55
1255,302d5741-6df0-4b59-93cc-3e850a34662e,volkswagen,golf,Volkswagen GolfVIII 2.0 TDI 115 LIFE GPS CARPLAY VIRTUAL COCKPIT,,23490.0,55571,Diesel,05-2021,84 kW (114 PS),,Händler,Addis CarÉvaluation par étoiles 5 sur 5(2),2025-10-29T04:34:34.179486,1761712474,1,2025-08-05 04:56:27,2025-10-29 04:34:55
1426,0925bd47-b548-4bda-8b8f-f5ecbfc971f3,volkswagen,golf,Volkswagen GolfGolf 1.0 TSI OPF Comfortline,,14490.0,104000,Benzin,09-2019,85 kW (116 PS),,Privat,"Particuliers,LU-5355 Oetrange",2025-10-29T04:34:34.181982,1761712474,1,2025-08-19 04:32:30,2025-10-29 04:34:55
